"","ID","IntRate","Income","DTI","LoanAmt","HistLen","Utilisation","Age","EmpStatus","HomeOwn","Purpose","default","X","Gender","Education","Offences"
"6462",68671,22.25,755030,1.73,1730668,11.55,44.92,40,"Contract","Rent","Vehicle",1,6461,"Male","Grade 12",0
"6463",68693,18.25,841093,1.41,773420,34.55,117.41,60.3,"Salaried","Mortgage","Home_improvement",0,6462,"Female","Postgrad",2
"6464",68710,23.75,465552,1.4,948796,31.61,102.93,63.6,"Contract","Rent","Vehicle",0,6463,"Female","Degree",1
"6465",68713,16.75,185967,1.4,329144,24.7,85.46,56.4,"Salaried","Mortgage","Home_improvement",0,6464,"Female","Postgrad",0
"6466",68730,21.75,372813,2.17,1381063,24.44,84.98,48.5,"Salaried","Rent","Other",1,6465,"Male","Diploma",0
"6467",68733,18.75,202206,0.93,758165,11.91,52.57,41.2,"Salaried","Rent","Vehicle",1,6466,"Male","Degree",1
"6468",68749,16.75,348468,1.77,1277008,27.03,90.58,52.9,"Salaried","Mortgage","Home_improvement",1,6467,"Male","Grade 12",2
"6469",68752,16.75,204862,2.2,179718,28.25,88.3,52.1,"Salaried","Mortgage","Home_improvement",1,6468,"Female","No records",0
"6470",68760,19.25,491900,1.4,741590,34.49,109.57,60.3,"Salaried","Mortgage","Vehicle",0,6469,"Female","Grade 12",2
"6471",68785,19.25,216338,1.21,754569,5.63,24.93,40.6,"Salaried","Mortgage","Vehicle",0,6470,"Male","No records",0
"6472",68786,22.25,880724,2.04,1942082,2.83,19.52,33.2,"Self-employed","Mortgage","Home_improvement",0,6471,"Male","Diploma",1
"6473",68788,19.25,185436,1.35,364154,19.81,68.31,50.1,"Salaried","Own","Debt_consolidation",1,6472,"Female","Degree",0
"6474",68799,25.25,505154,1.8,1811611,36.95,115.49,71,"Self-employed","Rent","Other",1,6473,"Female","No records",2
"6475",68800,19.25,409651,1.54,199909,17.68,62.96,51.4,"Salaried","Rent","Other",0,6474,"Male","Degree",0
"6476",68801,18.75,385455,1.31,600788,19.19,69.41,49.3,"Salaried","Rent","Vehicle",0,6475,"Male","No records",1
"6477",68819,19.75,546797,2.09,289268,11.33,41.98,42.5,"Contract","Rent","Vehicle",0,6476,"Female","Grade 12",0
"6478",68836,18.75,369032,1.01,350199,9.49,31.05,41.8,"Salaried","Rent","Vehicle",0,6477,"Male","Grade 12",2
"6479",68842,25.25,391305,1.4,1263269,28.59,100.04,54.4,"Contract","Rent","Other",0,6478,"Male","Grade 12",0
"6480",68875,18.75,157745,1.27,166524,25.1,82.37,58.2,"Salaried","Rent","Vehicle",1,6479,"Male","Diploma",2
"6481",68876,19.25,418008,1.42,1509236,27.63,92.21,57.5,"Salaried","Own","Debt_consolidation",0,6480,"Male","Degree",0
"6482",68878,18.75,149353,0.88,559714,11.86,51.39,35.2,"Salaried","Rent","Vehicle",0,6481,"Male","Grade 12",0
"6483",68880,15.25,141007,2.02,65712,7.05,30.54,30.2,"Salaried","Mortgage","Vehicle",1,6482,"Female","Grade 12",4
"6484",68884,16.75,355924,1.49,1271423,16.61,56.88,44.8,"Salaried","Mortgage","Home_improvement",1,6483,"Female","Grade 12",2
"6485",68901,14.25,219586,1.81,102643,33.41,107.92,55.4,"Salaried","Mortgage","Home_improvement",0,6484,"Female","No records",0
"6486",68928,17.75,291559,1.52,604143,7.76,27.85,41.8,"Salaried","Mortgage","Vehicle",0,6485,"Female","Grade 12",0
"6487",68929,18.75,148786,1.7,411358,15.49,55.27,46.3,"Salaried","Rent","Vehicle",0,6486,"Female","Grade 12",0
"6488",68931,20.75,700980,1.29,455569,32.54,107.89,60.3,"Salaried","Rent","Other",1,6487,"Male","No records",3
"6489",68938,33.25,5016,0.64,2446,9.27,35.33,40,"Unemployed","Rent","Debt_consolidation",0,6488,"Male","Postgrad",0
"6490",68942,25.25,1725514,2.12,3484383,37.02,118.87,66.5,"Self-employed","Rent","Other",1,6489,"Male","Postgrad",0
"6491",68949,21.25,1648142,2.31,3199514,17.88,61.39,47.2,"Self-employed","Own","Debt_consolidation",0,6490,"Male","Degree",0
"6492",68951,18.75,141074,1.65,312588,17.75,63.61,45.6,"Salaried","Rent","Vehicle",0,6491,"Male","Degree",0
"6493",68958,20.25,223647,1.09,318202,37.65,119.19,69.6,"Salaried","Rent","Vehicle",0,6492,"Male","No records",0
"6494",68976,18.75,698071,1.65,2565673,7.92,29.81,42,"Salaried","Rent","Vehicle",0,6493,"Male","Postgrad",2
"6495",68979,15.25,558758,1.51,232711,24.41,84.87,57.2,"Salaried","Mortgage","Vehicle",0,6494,"Male","Diploma",1
"6496",68982,16.75,345342,1.55,1256909,22.64,76.93,50.4,"Salaried","Mortgage","Home_improvement",0,6495,"Male","Degree",0
"6497",68998,17.75,108993,1.84,302918,26.86,88.29,52.1,"Salaried","Mortgage","Vehicle",1,6496,"Female","Grade 12",1
"6498",69013,15.25,391886,1.26,171333,18.23,69.11,45.2,"Salaried","Mortgage","Vehicle",0,6497,"Female","Postgrad",1
"6499",69017,31.25,6142,0.23,9668,37.55,120.75,71.8,"Unemployed","Rent","Debt_consolidation",0,6498,"Male","Grade 12",0
"6500",69020,35,3750,0.52,11159,2.14,16.47,34.5,"Unemployed","Mortgage","Debt_consolidation",0,6499,"Female","Diploma",1
"6501",69026,14.25,516320,1.4,195325,15.32,54.8,38.8,"Salaried","Mortgage","Home_improvement",0,6500,"Male","Diploma",1
"6502",69035,20.75,456087,1.49,607698,5.43,19.3,35.4,"Salaried","Own","Debt_consolidation",1,6501,"Male","No records",0
"6503",69073,32.25,3484,0.42,2999,22.11,78.12,52.6,"Unemployed","Rent","Debt_consolidation",1,6502,"Female","Diploma",0
"6504",69078,17.75,230776,1.58,299371,31.51,103.2,57.2,"Salaried","Mortgage","Vehicle",0,6503,"Male","No records",0
"6505",69094,19.25,233682,2.15,671503,33.91,112.13,66.6,"Salaried","Mortgage","Vehicle",0,6504,"Male","No records",0
"6506",69103,16.75,356511,1.59,289745,27.3,96.02,51.5,"Salaried","Mortgage","Home_improvement",1,6505,"Female","No records",0
"6507",69117,16.75,398723,1.18,494415,11.69,40.86,35.4,"Salaried","Mortgage","Home_improvement",0,6506,"Female","Grade 12",3
"6508",69149,23.75,1953842,1.37,5793413,12.02,42.86,38.1,"Self-employed","Rent","Other",0,6507,"Male","Grade 12",0
"6509",69165,20.25,358710,2.13,688191,36.22,109.88,71.1,"Salaried","Rent","Vehicle",1,6508,"Female","No records",1
"6510",69183,19.25,211460,1.23,652254,7.01,28.42,37.7,"Salaried","Own","Debt_consolidation",0,6509,"Male","Grade 12",2
"6511",69195,17.75,308938,1.33,694954,30.15,102.33,59.6,"Salaried","Mortgage","Vehicle",1,6510,"Male","No records",0
"6512",69209,19.25,419915,2.03,850204,36.94,122.45,59.4,"Salaried","Own","Debt_consolidation",0,6511,"Female","No records",1
"6513",69216,18.75,610102,1.5,487488,27.67,92.44,56.4,"Salaried","Rent","Vehicle",0,6512,"Male","Degree",1
"6514",69228,25.25,1425577,1.81,1511774,35.44,118.35,69.4,"Self-employed","Rent","Other",1,6513,"Male","Grade 12",0
"6515",69239,19.75,913296,2.4,2815483,29.58,103.95,57.5,"Self-employed","Mortgage","Vehicle",1,6514,"Male","Degree",0
"6516",69243,16.75,316205,1.99,482055,11.23,39.54,36.1,"Salaried","Mortgage","Home_improvement",1,6515,"Female","Grade 12",1
"6517",69245,19.25,419329,1.29,534295,36.55,117.18,70.4,"Salaried","Mortgage","Vehicle",0,6516,"Female","Degree",0
"6518",69250,20.25,151304,1.32,192418,33.35,109.62,62,"Salaried","Rent","Vehicle",0,6517,"Male","Diploma",0
"6519",69251,23.25,481142,0.89,1030026,35.42,111.54,68.2,"Salaried","Rent","Other",0,6518,"Female","Degree",0
"6520",69253,35,5720,0.56,19292,8.66,38.92,41.2,"Unemployed","Rent","Debt_consolidation",1,6519,"Female","Diploma",0
"6521",69255,18.25,537249,1.36,760447,30.33,99.21,63.7,"Salaried","Mortgage","Home_improvement",0,6520,"Male","Grade 12",2
"6522",69268,19.25,408490,1.38,1117951,17.53,57.11,51.4,"Salaried","Own","Debt_consolidation",0,6521,"Male","Grade 12",2
"6523",69282,27.75,819329,1.82,908988,2.55,20.04,24.6,"Contract","Own","Debt_consolidation",1,6522,"Female","Grade 12",0
"6524",69310,20.25,458204,1.67,750670,32.17,108.38,61.9,"Salaried","Rent","Vehicle",0,6523,"Male","Grade 12",4
"6525",69311,20.25,732029,1.27,840051,18.31,62.67,47.9,"Contract","Mortgage","Home_improvement",1,6524,"Female","Grade 12",0
"6526",69315,19.25,379711,1.6,349822,38.88,125.51,62.2,"Salaried","Mortgage","Vehicle",0,6525,"Female","Grade 12",0
"6527",69356,17.75,364107,1.32,490655,21.08,71.81,49.1,"Salaried","Mortgage","Vehicle",0,6526,"Female","Degree",0
"6528",69366,17.75,450543,1.57,544012,23.32,80.59,56.4,"Salaried","Mortgage","Vehicle",0,6527,"Male","No records",0
"6529",69371,21.25,2074148,1.69,1188292,7.22,36.39,32.6,"Self-employed","Rent","Other",0,6528,"Female","Grade 12",0
"6530",69380,35,2274,0.42,7126,0.08,12.81,24.7,"Unemployed","Rent","Debt_consolidation",0,6529,"Male","Grade 12",2
"6531",69404,17.75,331941,1.53,1046478,11.56,42.59,45.5,"Salaried","Mortgage","Vehicle",0,6530,"Female","No records",2
"6532",69410,21.25,1670436,1.75,2202894,30.66,94.01,63.2,"Self-employed","Mortgage","Vehicle",1,6531,"Female","No records",0
"6533",69445,29.75,5994,0.39,3466,12.35,44.98,43.9,"Unemployed","Rent","Debt_consolidation",0,6532,"Female","Diploma",0
"6534",69449,20.25,356366,1.6,868508,36.25,120.77,63.6,"Salaried","Rent","Vehicle",0,6533,"Male","Postgrad",1
"6535",69470,35,3368,0.52,7157,17.78,61.77,51.1,"Unemployed","Rent","Other",1,6534,"Male","No records",0
"6536",69475,23.75,1478015,0.72,3567245,28.81,97.62,58,"Self-employed","Rent","Other",0,6535,"Female","Grade 12",3
"6537",69488,22.25,423737,1.55,841830,8.69,32.12,35.4,"Contract","Rent","Vehicle",1,6536,"Female","No records",0
"6538",69499,21.75,604587,1.42,1599964,25.95,87.97,58.8,"Self-employed","Mortgage","Debt_consolidation",1,6537,"Female","Diploma",0
"6539",69505,20.25,387547,1.54,310685,31.12,101.03,64.8,"Salaried","Rent","Vehicle",1,6538,"Male","Grade 12",0
"6540",69520,18.25,694517,1.39,2307395,29.66,96.02,62,"Salaried","Mortgage","Home_improvement",0,6539,"Female","Grade 12",0
"6541",69536,23.25,593471,1.7,734079,37.92,125.09,62.4,"Salaried","Rent","Other",0,6540,"Female","No records",0
"6542",69556,26.25,1284429,1.67,2954265,0.2,13.87,26.1,"Contract","Own","Debt_consolidation",0,6541,"Male","Postgrad",0
"6543",69559,23.75,407716,1.96,1285156,11.12,41.36,42.9,"Self-employed","Rent","Other",1,6542,"Male","No records",2
"6544",69570,18.75,379256,1.73,985159,9.69,40.41,39.5,"Salaried","Rent","Vehicle",1,6543,"Female","No records",2
"6545",69640,21.75,851898,1.37,2172654,20.19,71.5,43.5,"Self-employed","Mortgage","Debt_consolidation",0,6544,"Male","Diploma",0
"6546",69643,20.75,1538643,1.5,681622,33.69,115.99,61.2,"Self-employed","Mortgage","Debt_consolidation",1,6545,"Male","No records",2
"6547",69648,35,2593,0.47,7184,15.02,54.77,37.4,"Unemployed","Rent","Debt_consolidation",0,6546,"Male","Grade 12",0
"6548",69657,21.75,700869,1.03,1833290,16.57,62.84,46.5,"Salaried","Rent","Other",0,6547,"Female","Diploma",0
"6549",69660,17.75,456840,1.37,350200,31.18,100.34,55.1,"Salaried","Mortgage","Vehicle",1,6548,"Female","No records",2
"6550",69662,23.75,527831,2.16,1186559,24.61,82.28,59.1,"Self-employed","Rent","Other",0,6549,"Male","Degree",3
"6551",69676,23.25,1013869,1.51,1664507,29.99,97.88,64.5,"Self-employed","Mortgage","Debt_consolidation",1,6550,"Male","Grade 12",0
"6552",69680,21.25,216452,1.58,322161,15.48,62.37,38.7,"Contract","Mortgage","Vehicle",0,6551,"Male","Degree",0
"6553",69682,21.25,1480877,1.67,3995405,11.47,41.23,46.2,"Self-employed","Own","Debt_consolidation",1,6552,"Female","No records",1
"6554",69684,19.75,1386407,1.46,2420892,22.17,74.7,49.9,"Self-employed","Mortgage","Vehicle",1,6553,"Male","Grade 12",0
"6555",69690,16.75,256743,1.27,641415,25.91,89.34,52.6,"Salaried","Mortgage","Home_improvement",1,6554,"Female","Diploma",2
"6556",69696,21.75,1220857,1.85,1192023,13.64,50.55,35.7,"Self-employed","Mortgage","Debt_consolidation",1,6555,"Female","Diploma",0
"6557",69699,35,5887,0.73,13526,6.53,26.27,39.7,"Unemployed","Rent","Other",0,6556,"Male","Grade 12",1
"6558",69701,20.25,691357,1.46,2252214,6.49,29.28,40.6,"Salaried","Rent","Vehicle",1,6557,"Female","Grade 12",3
"6559",69708,25.25,439087,1.3,553375,0.78,16.08,24.7,"Contract","Mortgage","Home_improvement",0,6558,"Male","Postgrad",0
"6560",69716,18.75,1053593,1.64,1276675,12.79,46.06,45.2,"Self-employed","Mortgage","Home_improvement",1,6559,"Female","No records",0
"6561",69724,16.75,494871,0.9,189607,5.58,28.27,27.6,"Salaried","Mortgage","Vehicle",0,6560,"Female","Postgrad",2
"6562",69777,18.75,397679,1.91,941461,15.65,54.31,50.2,"Salaried","Rent","Vehicle",1,6561,"Female","No records",0
"6563",69780,18.75,596953,2.35,256879,0.66,11.77,30.9,"Salaried","Mortgage","Vehicle",0,6562,"Male","Degree",0
"6564",69797,19.25,121666,1.52,145068,29.62,100.45,62.3,"Salaried","Mortgage","Vehicle",0,6563,"Male","Grade 12",1
"6565",69805,19.25,301837,1.21,759938,28.51,97.47,61.6,"Salaried","Mortgage","Vehicle",0,6564,"Female","Grade 12",2
"6566",69807,31.25,5751,0.47,3804,19.32,70.58,51.3,"Unemployed","Rent","Vehicle",1,6565,"Male","Diploma",0
"6567",69808,19.25,100650,1.8,270956,38.1,125,60.1,"Salaried","Mortgage","Vehicle",0,6566,"Male","Grade 12",2
"6568",69818,34.25,4114,0.46,3544,32.9,107.08,63.7,"Unemployed","Rent","Home_improvement",0,6567,"Female","No records",0
"6569",69834,19.75,2906578,1.41,320727,20.24,67.75,46.3,"Self-employed","Mortgage","Vehicle",1,6568,"Female","Degree",0
"6570",69841,21.75,576354,1.64,727147,30.16,98.99,53.5,"Salaried","Rent","Other",1,6569,"Female","Diploma",0
"6571",69844,16.75,500798,1.29,1575303,28.18,93.62,54.1,"Salaried","Mortgage","Home_improvement",0,6570,"Male","Degree",0
"6572",69848,16.75,215697,1.72,536909,28.58,97.94,58.6,"Salaried","Mortgage","Home_improvement",1,6571,"Female","Grade 12",0
"6573",69851,19.25,189802,1.57,220602,11.76,45.19,42.8,"Salaried","Own","Debt_consolidation",0,6572,"Female","Degree",1
"6574",69859,19.75,540270,1.69,219163,0.05,14.79,27.5,"Salaried","Rent","Vehicle",0,6573,"Male","Diploma",2
"6575",69860,17.75,227722,1.75,624540,25.14,87.95,51.2,"Salaried","Mortgage","Vehicle",0,6574,"Female","Diploma",0
"6576",69882,22.25,401013,2.06,1075599,15.53,54.18,44.7,"Contract","Rent","Vehicle",1,6575,"Female","Diploma",1
"6577",69906,22.75,507232,1.8,1404760,3.53,20.63,31.4,"Self-employed","Own","Debt_consolidation",0,6576,"Female","Degree",0
"6578",69907,35,8211,0.38,14257,2.88,15.58,29.6,"Unemployed","Rent","Debt_consolidation",1,6577,"Female","Degree",0
"6579",69930,15.25,197733,0.73,110102,31.24,103.79,56.1,"Salaried","Mortgage","Vehicle",0,6578,"Male","Postgrad",0
"6580",69934,22.25,409241,1.81,395727,28.63,96.07,51.8,"Contract","Rent","Vehicle",1,6579,"Male","Grade 12",4
"6581",69941,22.75,1025547,1.67,1761178,6.73,30.88,38.9,"Self-employed","Own","Debt_consolidation",0,6580,"Male","Diploma",3
"6582",69954,18.75,524448,1.86,1931195,24.42,83.19,50.3,"Salaried","Rent","Vehicle",1,6581,"Female","Degree",0
"6583",69967,18.25,210414,0.86,463098,3.93,19.73,33.4,"Salaried","Mortgage","Home_improvement",0,6582,"Male","Diploma",1
"6584",69977,20.25,2089397,1.9,6440831,39.27,125.95,64.5,"Self-employed","Mortgage","Home_improvement",1,6583,"Male","Diploma",0
"6585",69983,35,4512,0.5,11744,31.93,107.51,66.1,"Unemployed","Mortgage","Debt_consolidation",0,6584,"Male","Diploma",2
"6586",69999,16.75,493792,2.11,1831445,22.44,80.93,46.8,"Salaried","Mortgage","Home_improvement",1,6585,"Male","Degree",0
"6587",70008,16.75,613131,1.61,636251,7.72,31.61,37.7,"Salaried","Mortgage","Home_improvement",0,6586,"Male","Grade 12",0
"6588",70016,23.75,839205,2.71,575971,2.93,16.04,36.1,"Contract","Mortgage","Home_improvement",1,6587,"Female","No records",0
"6589",70020,20.25,2929472,1.91,8142884,29.68,100.62,60.1,"Self-employed","Mortgage","Home_improvement",0,6588,"Male","Grade 12",4
"6590",70039,19.25,397293,1.69,718223,30.48,101.55,63.8,"Salaried","Mortgage","Vehicle",1,6589,"Female","Diploma",0
"6591",70040,19.25,478390,1.63,1673786,7.65,35.45,37.2,"Salaried","Own","Debt_consolidation",0,6590,"Female","Grade 12",0
"6592",70042,19.25,367053,1.71,186445,32.67,105.32,56.2,"Salaried","Rent","Other",1,6591,"Female","Grade 12",0
"6593",70046,23.75,1727130,1.84,2011535,22.51,81.37,51,"Self-employed","Rent","Other",1,6592,"Male","No records",2
"6594",70048,19.75,2817257,1.44,3804014,26.15,92.32,58.2,"Self-employed","Mortgage","Vehicle",1,6593,"Female","Grade 12",2
"6595",70087,18.75,361318,1.5,1302023,22.56,78.97,52,"Salaried","Rent","Vehicle",0,6594,"Female","No records",0
"6596",70094,19.25,334410,1.64,670584,33.74,111.66,58.8,"Salaried","Own","Debt_consolidation",0,6595,"Male","No records",0
"6597",70100,23.75,238691,1.6,381700,3.04,15.53,36.8,"Contract","Rent","Vehicle",0,6596,"Male","Degree",0
"6598",70102,20.75,508403,1.32,358250,39.69,128.62,62.2,"Salaried","Own","Debt_consolidation",1,6597,"Female","No records",0
"6599",70117,19.75,2641609,1.71,8473536,28.27,97.07,58,"Self-employed","Mortgage","Vehicle",1,6598,"Female","Grade 12",2
"6600",70126,21.25,2258550,1.68,2714856,5.26,24.15,35.9,"Self-employed","Mortgage","Vehicle",0,6599,"Male","No records",0
"6601",70133,23.25,390237,1.25,1165534,4.01,24.47,33,"Salaried","Rent","Other",0,6600,"Female","Diploma",0
"6602",70146,24.25,457501,1.41,406900,38.26,121.3,67.2,"Contract","Own","Debt_consolidation",1,6601,"Female","No records",0
"6603",70147,17.75,244175,1.46,831983,21.12,76.57,45.3,"Salaried","Mortgage","Vehicle",1,6602,"Female","Grade 12",0
"6604",70151,21.75,968393,1.86,747414,24.44,84.82,54.8,"Self-employed","Mortgage","Debt_consolidation",1,6603,"Male","Diploma",0
"6605",70172,14.25,349939,0.92,218851,26.85,90.82,59.1,"Salaried","Mortgage","Home_improvement",0,6604,"Female","Diploma",0
"6606",70181,23.75,3586747,2.34,10384539,26.57,89.69,57.4,"Self-employed","Rent","Other",1,6605,"Female","Grade 12",2
"6607",70186,18.25,382228,1.48,981357,37.28,121.67,67.1,"Salaried","Mortgage","Home_improvement",0,6606,"Female","No records",0
"6608",70187,22.75,360050,1.54,148931,5.04,27.09,32.6,"Self-employed","Rent","Other",0,6607,"Male","Grade 12",0
"6609",70199,21.25,459943,2.04,1448741,13.7,51.58,46,"Contract","Mortgage","Vehicle",1,6608,"Female","Postgrad",1
"6610",70217,35,4183,0.71,15113,29.91,106.79,59.7,"Unemployed","Rent","Debt_consolidation",1,6609,"Male","Diploma",2
"6611",70245,19.25,611170,1.74,1669124,22.37,77.43,50.8,"Salaried","Own","Debt_consolidation",1,6610,"Female","Postgrad",3
"6612",70248,19.25,156888,1.4,170907,9.24,33.83,34.1,"Salaried","Own","Debt_consolidation",0,6611,"Male","No records",0
"6613",70251,18.25,547717,2.08,1434159,38.51,121.99,73.1,"Salaried","Mortgage","Home_improvement",1,6612,"Female","Postgrad",0
"6614",70257,27.25,1179753,1.57,1644378,0.63,12.71,31.9,"Self-employed","Rent","Other",1,6613,"Female","Degree",0
"6615",70270,21.25,2661139,1.98,7185170,38.54,129.81,70.1,"Self-employed","Mortgage","Vehicle",1,6614,"Male","No records",0
"6616",70280,19.75,3018831,1.93,5679375,17.38,60.25,40.3,"Self-employed","Mortgage","Vehicle",1,6615,"Male","Grade 12",0
"6617",70304,22.75,602336,1.76,1628542,25.65,83.62,59.9,"Contract","Own","Debt_consolidation",1,6616,"Female","Postgrad",0
"6618",70309,18.25,309872,2.05,615930,4.09,18.92,32.1,"Salaried","Mortgage","Home_improvement",1,6617,"Male","Grade 12",2
"6619",70311,33.25,4269,0.5,2335,13.02,46.08,46.7,"Unemployed","Rent","Debt_consolidation",1,6618,"Female","Grade 12",1
"6620",70314,18.25,464014,1.52,1736730,35.1,113.67,65.1,"Salaried","Mortgage","Home_improvement",0,6619,"Male","Grade 12",0
"6621",70327,31.25,4456,0.39,8978,25,84.1,50.5,"Unemployed","Mortgage","Debt_consolidation",0,6620,"Male","Diploma",0
"6622",70328,27.75,7962,0.43,2813,26.72,92.47,54.3,"Unemployed","Rent","Vehicle",0,6621,"Female","No records",1
"6623",70330,16.75,334215,1.4,772975,20.62,70.1,51.1,"Salaried","Mortgage","Home_improvement",0,6622,"Female","Degree",0
"6624",70335,21.75,305889,1.6,980544,27.09,91.83,54.1,"Salaried","Rent","Other",0,6623,"Male","Grade 12",1
"6625",70387,23.25,144083,1.98,335068,37.53,124.89,63.8,"Salaried","Rent","Other",1,6624,"Male","Diploma",1
"6626",70389,23.75,804403,2,853504,2.93,18.99,26.4,"Contract","Mortgage","Home_improvement",1,6625,"Female","Grade 12",0
"6627",70391,19.25,350939,1.27,129148,9.43,36.13,31.9,"Salaried","Rent","Other",0,6626,"Male","No records",1
"6628",70397,22.25,240040,0.8,168391,34.86,110.78,58.7,"Contract","Rent","Vehicle",1,6627,"Male","Grade 12",0
"6629",70411,21.25,2312450,1.74,7011833,38.9,125.97,62,"Self-employed","Mortgage","Vehicle",1,6628,"Male","No records",0
"6630",70413,20.25,1096382,1.86,2022907,34.35,114.18,68.2,"Self-employed","Mortgage","Home_improvement",0,6629,"Male","No records",0
"6631",70415,16.75,673191,1.44,2075439,24.44,80.9,55,"Salaried","Mortgage","Home_improvement",0,6630,"Male","Diploma",0
