ID,Gender,Education,Offences
90330,Female,Grade 12,3
90348,Female,Grade 12,1
90366,Male,Degree,0
90378,Female,No records,0
90384,Female,Degree,1
90389,Male,Diploma,1
90398,Female,Grade 12,2
90413,Female,Degree,1
90422,Male,No records,1
90433,Male,No records,0
90436,Female,No records,0
90457,Female,Degree,0
90461,Male,Degree,0
90464,Male,Grade 12,1
90465,Male,No records,0
90468,Male,No records,0
90477,Female,Diploma,0
90482,Male,Grade 12,0
90493,Female,No records,2
90494,Female,Grade 12,0
90495,Female,Grade 12,1
90512,Male,No records,2
90513,Female,No records,2
90516,Male,Grade 12,0
90519,Male,Diploma,0
90529,Male,Diploma,0
90534,Female,No records,0
90537,Male,Diploma,2
90541,Female,Diploma,1
90551,Female,No records,0
90566,Female,No records,1
90575,Female,Grade 12,0
90591,Female,Grade 12,0
90594,Male,No records,0
90610,Female,Diploma,1
90627,Male,Grade 12,0
90631,Female,Grade 12,0
90649,Male,No records,2
90659,Female,No records,0
90660,Female,Degree,2
90666,Female,Postgrad,0
90705,Female,Grade 12,0
90729,Male,No records,0
90744,Male,Degree,0
90745,Male,Grade 12,0
90750,Female,No records,0
90757,Female,Grade 12,0
90780,Female,Diploma,0
90796,Male,Diploma,2
90805,Male,Grade 12,0
90807,Male,Degree,1
90821,Male,No records,0
90834,Male,Degree,0
90841,Male,Grade 12,0
90855,Female,Grade 12,0
90909,Male,Diploma,4
90918,Male,Diploma,2
90925,Female,Degree,0
90948,Female,Diploma,0
90949,Male,Grade 12,0
90951,Female,Diploma,0
90963,Male,Grade 12,0
90964,Female,Grade 12,0
90973,Male,No records,1
90991,Male,No records,0
91007,Male,Grade 12,0
91014,Male,Grade 12,1
91016,Female,Grade 12,0
91020,Male,No records,0
91032,Female,Grade 12,0
91040,Male,Grade 12,0
91049,Male,Grade 12,0
91054,Female,Diploma,0
91077,Female,Diploma,0
91088,Male,Diploma,1
91098,Female,Degree,1
91108,Female,Grade 12,0
91114,Female,Grade 12,0
91125,Female,Grade 12,1
91126,Male,Diploma,0
91137,Female,No records,0
91145,Male,Grade 12,1
91149,Female,Degree,2
91152,Female,No records,0
91162,Female,Diploma,0
91170,Female,Diploma,0
91176,Female,Grade 12,2
91178,Male,Degree,0
91182,Male,Grade 12,1
91183,Male,Grade 12,0
91186,Male,No records,0
91213,Male,Grade 12,0
91215,Female,Grade 12,3
91229,Male,Grade 12,0
91230,Male,Grade 12,1
91233,Male,Diploma,0
91242,Male,Diploma,2
91252,Female,Grade 12,1
91265,Female,Degree,0
91268,Male,Postgrad,2
91279,Female,No records,1
91299,Male,No records,0
91302,Female,Postgrad,1
91309,Male,Postgrad,0
91310,Male,Postgrad,0
91319,Male,Grade 12,0
91333,Male,No records,1
91334,Male,Diploma,1
91335,Female,Diploma,0
91346,Male,Grade 12,0
91349,Male,Degree,0
91358,Female,Diploma,2
91362,Female,No records,1
91378,Male,Grade 12,0
91382,Male,Postgrad,0
91383,Female,No records,1
91398,Male,No records,1
91410,Female,Grade 12,0
91426,Female,Diploma,0
91436,Female,Grade 12,1
91446,Male,Degree,0
91449,Male,No records,1
91450,Female,Diploma,0
91459,Female,Diploma,2
91469,Female,No records,0
91470,Female,Degree,1
91490,Male,Degree,1
91497,Male,Degree,3
91503,Male,Grade 12,0
91505,Female,Grade 12,0
91506,Male,Grade 12,3
91509,Female,Grade 12,1
91514,Female,Grade 12,0
91519,Male,Diploma,0
91522,Male,Grade 12,2
91535,Female,Diploma,3
91539,Male,Diploma,0
91542,Female,No records,0
91543,Male,Grade 12,1
91544,Female,Grade 12,2
91572,Female,No records,0
91587,Female,No records,0
91612,Female,Degree,2
91622,Male,No records,2
91626,Male,Grade 12,0
91644,Male,Grade 12,0
91646,Male,No records,0
91652,Male,Diploma,0
91661,Female,No records,1
91676,Male,Grade 12,0
91677,Male,Grade 12,0
91679,Male,Degree,0
91695,Female,No records,0
91701,Male,Diploma,0
91704,Male,Grade 12,0
91751,Female,Postgrad,1
91755,Male,Grade 12,0
91761,Male,Grade 12,0
91763,Female,Grade 12,1
91772,Female,Grade 12,0
91779,Female,Postgrad,0
91786,Female,Degree,2
91795,Male,Diploma,0
91804,Female,Diploma,0
91815,Male,Diploma,3
91821,Male,Degree,2
91858,Female,Degree,0
91869,Male,No records,0
91880,Female,Postgrad,0
91885,Male,No records,0
91897,Female,Grade 12,0
91900,Female,Postgrad,0
91902,Female,Grade 12,2
91903,Female,Degree,0
91922,Male,Diploma,1
91925,Female,Grade 12,0
91929,Female,Grade 12,0
91935,Male,Diploma,1
91941,Male,Grade 12,2
91946,Female,Postgrad,0
91949,Female,Diploma,0
91957,Female,No records,1
91962,Female,Grade 12,0
91963,Male,Diploma,0
91968,Female,Postgrad,0
91970,Male,Degree,0
91976,Male,Diploma,1
91979,Male,Grade 12,1
91982,Female,Diploma,1
91988,Male,No records,0
91991,Female,Postgrad,1
91996,Male,Grade 12,0
92003,Female,Degree,1
92004,Female,No records,0
92043,Male,Diploma,2
92044,Male,Grade 12,0
92046,Female,Diploma,1
92054,Female,Diploma,0
92062,Male,Grade 12,1
92066,Male,No records,1
92079,Female,Grade 12,1
92081,Female,No records,2
92086,Female,Grade 12,0
92106,Male,Degree,0
92125,Female,No records,0
92140,Female,Diploma,0
92146,Female,Diploma,0
92157,Female,Diploma,0
92180,Male,No records,0
92182,Female,Diploma,0
92186,Male,Diploma,2
92191,Male,Grade 12,0
92196,Female,Grade 12,1
92220,Male,Grade 12,0
92221,Male,Grade 12,2
92262,Male,Grade 12,0
92282,Male,No records,2
92296,Female,Degree,2
92299,Female,Grade 12,0
92304,Male,Diploma,0
92309,Male,Grade 12,0
92314,Female,Diploma,2
92320,Female,Grade 12,0
92334,Female,Diploma,0
92341,Male,Grade 12,1
92369,Male,Grade 12,0
92371,Female,No records,0
92381,Male,Diploma,0
92392,Male,Diploma,0
92411,Female,No records,1
92414,Male,Grade 12,3
92415,Female,Degree,0
92440,Male,Diploma,0
92443,Male,Diploma,2
92450,Female,Diploma,3
92458,Male,Grade 12,1
92464,Female,Degree,0
92483,Male,Postgrad,0
92484,Male,Diploma,0
92496,Female,Degree,0
92514,Female,Diploma,0
92515,Female,Diploma,2
92529,Female,Diploma,2
92530,Male,No records,0
92565,Female,Grade 12,1
92567,Male,Grade 12,0
92578,Male,Diploma,2
92580,Male,Grade 12,0
92581,Male,Grade 12,1
92595,Female,Diploma,1
92613,Male,Degree,2
92618,Female,Grade 12,1
92623,Female,Diploma,0
92624,Male,Grade 12,0
92626,Male,Grade 12,0
92642,Male,Grade 12,0
92649,Female,Grade 12,0
92650,Male,Grade 12,0
92672,Female,No records,0
92681,Female,Diploma,0
92683,Female,Grade 12,0
92684,Female,No records,2
92722,Female,No records,0
92723,Female,No records,2
92729,Male,No records,0
92733,Male,Degree,0
92739,Male,Grade 12,0
92753,Male,Diploma,0
92757,Male,Grade 12,3
92765,Female,Postgrad,0
92767,Male,Grade 12,1
92773,Male,Diploma,3
92779,Female,Grade 12,0
92795,Male,Grade 12,0
92796,Female,Diploma,0
92810,Male,No records,0
92814,Female,Grade 12,0
92818,Female,Grade 12,0
92823,Female,Diploma,0
92839,Female,No records,2
92863,Female,Grade 12,0
92867,Female,Grade 12,3
92872,Male,Diploma,0
92884,Female,No records,1
92886,Male,No records,1
92888,Female,No records,0
92889,Female,No records,1
92891,Female,Degree,0
92909,Male,No records,0
92923,Male,Grade 12,1
92957,Male,Diploma,0
92960,Male,Diploma,3
92961,Female,Grade 12,1
92979,Male,Diploma,0
92984,Male,Diploma,0
92994,Male,Diploma,0
93006,Female,Degree,0
93007,Female,Diploma,1
93021,Female,Degree,0
93025,Male,No records,0
93029,Female,No records,0
93039,Male,Grade 12,1
93045,Male,Grade 12,0
93057,Female,Postgrad,0
93065,Female,No records,2
93142,Female,Grade 12,0
93151,Female,Degree,0
93152,Male,Diploma,0
93153,Female,Grade 12,0
93162,Female,No records,0
93176,Male,Degree,0
93235,Male,No records,2
93248,Female,Grade 12,0
93251,Female,No records,0
93264,Male,Diploma,0
93283,Female,No records,0
93286,Male,Degree,1
93288,Male,No records,2
93295,Female,Diploma,2
93305,Male,Grade 12,4
93307,Female,No records,0
93325,Male,Degree,0
93329,Female,Diploma,0
93339,Female,Grade 12,0
93342,Female,Grade 12,0
93343,Male,Diploma,0
93345,Male,Degree,2
93374,Male,No records,0
93377,Female,No records,0
93380,Female,No records,0
93383,Female,Grade 12,0
93401,Male,Postgrad,1
93403,Female,Grade 12,0
93408,Male,Diploma,1
93414,Male,No records,1
93415,Female,Grade 12,0
93438,Female,Grade 12,1
93443,Male,Degree,2
93471,Male,No records,0
93490,Female,No records,0
93506,Male,Degree,0
93508,Male,Grade 12,1
93521,Male,Postgrad,0
93523,Male,Grade 12,0
93540,Male,Diploma,2
93553,Female,No records,0
93558,Male,Diploma,2
93580,Male,Degree,1
93582,Female,Grade 12,3
93588,Male,Diploma,0
93590,Male,Grade 12,1
93594,Female,No records,0
93615,Female,Grade 12,0
93618,Female,Diploma,2
93634,Male,Grade 12,0
93640,Male,Grade 12,2
93648,Female,No records,0
93657,Male,Grade 12,0
93671,Female,Postgrad,0
93700,Female,Degree,0
93723,Male,Grade 12,0
93727,Female,Diploma,0
93731,Female,No records,0
93741,Female,Grade 12,0
93743,Female,Grade 12,2
93755,Male,Diploma,0
93756,Male,No records,0
93764,Male,Grade 12,0
93767,Female,Postgrad,0
93768,Female,Grade 12,1
93769,Female,Grade 12,1
93784,Male,Postgrad,0
93785,Female,Grade 12,1
93788,Male,Grade 12,2
93806,Female,Diploma,1
93814,Male,Degree,2
93829,Female,No records,0
93835,Male,Grade 12,0
93851,Male,Degree,0
93854,Male,No records,0
93858,Female,No records,0
93860,Male,Degree,1
93863,Female,Diploma,0
93864,Male,Grade 12,0
93868,Male,Postgrad,1
93895,Male,Degree,1
93903,Female,Degree,0
93910,Female,No records,0
93914,Male,Diploma,3
93922,Male,Degree,1
93936,Female,Diploma,0
93938,Male,Degree,0
93945,Female,No records,1
93948,Female,Diploma,0
93959,Female,No records,0
93970,Male,Grade 12,2
93971,Female,Diploma,0
93975,Female,Grade 12,1
93979,Male,Diploma,0
93983,Male,Grade 12,0
93989,Male,No records,2
93997,Male,No records,0
94003,Female,Grade 12,0
94004,Male,No records,0
94006,Male,Diploma,0
94009,Female,Grade 12,0
94012,Male,No records,0
94015,Female,Diploma,0
94035,Male,Grade 12,0
94038,Male,Grade 12,0
94039,Female,No records,0
94041,Male,Degree,0
94050,Female,Grade 12,0
94051,Male,Diploma,0
94062,Male,Degree,2
94066,Male,Grade 12,0
94073,Female,Degree,0
94079,Female,No records,0
94086,Female,Grade 12,0
94088,Male,Grade 12,2
94092,Male,Grade 12,2
94095,Female,Diploma,0
94120,Male,No records,0
94133,Male,Grade 12,0
94137,Female,Diploma,1
94147,Female,Degree,0
94155,Female,Grade 12,0
94164,Male,Degree,1
94170,Female,No records,1
94171,Male,Degree,0
94201,Female,Grade 12,0
94208,Female,Grade 12,0
94211,Female,Grade 12,2
94212,Female,Grade 12,0
94213,Male,Postgrad,2
94215,Female,Grade 12,1
94217,Male,No records,3
94226,Female,Degree,2
94229,Female,Diploma,0
94231,Male,No records,2
94244,Female,Grade 12,1
94245,Female,No records,1
94247,Male,Diploma,0
94248,Female,No records,0
94254,Female,Grade 12,3
94256,Male,No records,3
94257,Female,Diploma,0
94271,Male,Diploma,3
94280,Female,Diploma,0
94285,Female,Diploma,0
94312,Female,No records,0
94323,Male,Grade 12,0
94326,Female,Diploma,0
94328,Female,Degree,0
94331,Male,Diploma,0
94333,Female,Degree,0
94334,Female,Grade 12,0
94336,Male,Grade 12,1
94348,Male,Diploma,2
94351,Male,Grade 12,0
94361,Male,Grade 12,2
94364,Female,Diploma,0
94366,Female,No records,0
94383,Female,Diploma,0
94385,Female,Grade 12,2
94389,Male,Grade 12,1
94391,Male,Grade 12,0
94400,Female,Diploma,0
94403,Male,Diploma,2
94406,Male,Degree,0
94429,Female,Grade 12,0
94458,Female,No records,3
94465,Male,No records,1
94477,Male,No records,2
94490,Male,Grade 12,0
94496,Female,Grade 12,0
94532,Male,No records,1
94538,Male,Degree,0
94540,Female,Degree,0
94542,Female,Grade 12,1
94547,Male,Grade 12,0
94556,Male,Diploma,0
94559,Female,No records,2
94565,Female,Diploma,0
94571,Male,No records,0
94574,Male,Grade 12,3
94580,Female,No records,0
94589,Male,Grade 12,0
94593,Male,Grade 12,0
94602,Female,Grade 12,1
94603,Female,Diploma,0
94615,Female,Grade 12,2
94637,Female,No records,0
94645,Female,Degree,0
94654,Female,Grade 12,2
94672,Male,Diploma,1
94699,Female,Grade 12,0
94723,Female,Diploma,0
94727,Female,No records,0
94745,Male,No records,0
94753,Female,Degree,0
94757,Male,Grade 12,0
94760,Female,No records,0
94762,Female,Diploma,0
94795,Male,Grade 12,1
94806,Female,Diploma,0
94812,Male,Grade 12,0
94835,Female,Grade 12,4
94842,Female,Postgrad,2
94858,Female,No records,0
94861,Female,Diploma,0
94872,Male,Grade 12,0
94875,Male,No records,0
94891,Female,Diploma,0
94898,Male,Grade 12,0
94901,Male,Diploma,1
94905,Female,Grade 12,0
94925,Female,No records,0
94931,Male,Grade 12,0
94936,Male,Degree,2
94959,Female,No records,0
94967,Male,No records,0
94971,Female,Degree,0
95021,Female,Degree,0
95032,Female,Diploma,3
95075,Male,No records,0
95079,Male,No records,0
95080,Male,Degree,0
95086,Male,Diploma,2
95111,Male,No records,2
95112,Female,No records,1
95121,Female,Grade 12,0
95122,Male,Grade 12,0
95128,Male,No records,0
95134,Male,Diploma,0
95150,Male,Grade 12,0
95163,Male,Diploma,1
95171,Female,Degree,0
95190,Female,Diploma,1
95191,Male,Diploma,3
95221,Female,Grade 12,0
95238,Male,Diploma,0
95239,Male,Postgrad,0
95243,Female,Grade 12,1
95251,Female,Grade 12,1
95253,Male,Degree,0
95257,Female,Diploma,0
95260,Male,Degree,1
95269,Male,Grade 12,1
95271,Female,Diploma,1
95291,Female,Diploma,2
95311,Male,Postgrad,2
95321,Male,No records,0
95323,Female,No records,0
95326,Female,Grade 12,1
95346,Female,Diploma,3
95358,Male,Diploma,1
95385,Female,Postgrad,0
95387,Female,Diploma,0
95391,Male,Grade 12,0
95392,Female,Grade 12,2
95394,Female,Diploma,2
95397,Female,Diploma,0
95401,Male,Grade 12,1
95402,Male,No records,2
95411,Female,Grade 12,0
95417,Female,No records,0
95428,Female,Grade 12,0
95434,Male,Grade 12,0
95437,Female,Diploma,0
95455,Male,Postgrad,2
95463,Male,Grade 12,3
95469,Male,Diploma,0
95482,Female,Grade 12,0
95484,Male,Grade 12,0
95494,Male,No records,0
95535,Female,Grade 12,0
95564,Female,Grade 12,0
95571,Female,Degree,3
95582,Female,Diploma,0
95592,Male,Grade 12,0
95603,Female,No records,0
95626,Male,Diploma,1
95646,Male,Grade 12,0
95689,Male,Grade 12,0
95694,Male,Grade 12,1
95708,Male,Grade 12,1
95717,Female,Grade 12,0
95720,Male,Degree,1
95747,Male,Grade 12,0
95751,Female,Grade 12,1
95753,Male,Degree,0
95758,Female,Diploma,0
95759,Male,Degree,0
95770,Male,Diploma,0
95774,Female,Grade 12,2
95776,Female,Degree,1
95779,Male,Grade 12,0
95780,Female,Diploma,1
95784,Female,Grade 12,0
95788,Female,Degree,1
95794,Male,Grade 12,1
95802,Male,Diploma,1
95815,Female,Diploma,0
95816,Male,Grade 12,2
95817,Female,No records,1
95820,Male,No records,2
95841,Male,Degree,0
95851,Male,Grade 12,0
95880,Female,Diploma,2
95915,Male,Grade 12,0
95922,Female,Grade 12,0
95923,Male,Degree,0
95950,Male,No records,0
95961,Male,Diploma,0
95962,Male,Grade 12,2
95972,Female,Grade 12,1
95978,Male,Diploma,0
95994,Male,Grade 12,0
95997,Female,Diploma,0
96011,Female,No records,1
96032,Female,Grade 12,0
96034,Female,No records,2
96038,Male,Diploma,0
96041,Male,Grade 12,2
96048,Male,No records,0
96054,Male,Grade 12,3
96060,Female,Degree,1
96069,Female,Diploma,1
96087,Female,Degree,0
96133,Female,Degree,0
96139,Male,Grade 12,0
96182,Female,Grade 12,0
96188,Female,Grade 12,1
96192,Female,Degree,2
96202,Male,No records,1
96215,Male,No records,0
96235,Male,Diploma,0
96258,Male,Diploma,2
96269,Male,No records,0
96328,Female,Grade 12,0
96336,Female,Grade 12,0
96342,Female,Grade 12,0
96350,Male,Diploma,0
96352,Female,No records,1
96362,Female,Diploma,0
96371,Male,Postgrad,0
96379,Female,Grade 12,1
96384,Female,No records,0
96387,Male,Degree,1
96393,Female,Grade 12,0
96398,Female,Diploma,0
96414,Male,Diploma,2
96417,Male,Grade 12,0
96426,Female,Grade 12,0
96432,Male,Diploma,2
96435,Female,Grade 12,0
96442,Female,Grade 12,0
96450,Female,Grade 12,1
96459,Female,No records,0
96460,Male,Grade 12,0
96475,Female,Diploma,0
96479,Male,No records,0
96497,Male,Degree,0
96500,Male,Postgrad,0
96522,Male,No records,0
96534,Female,No records,0
96538,Male,Grade 12,0
96547,Female,Grade 12,1
96559,Female,Grade 12,0
96564,Female,Grade 12,1
96575,Female,Grade 12,0
96577,Male,Postgrad,1
96584,Female,Grade 12,0
96590,Male,Grade 12,0
96591,Male,Grade 12,2
96602,Female,Grade 12,3
96603,Male,No records,0
96605,Male,Grade 12,0
96612,Male,No records,2
96614,Male,Postgrad,1
96615,Male,No records,0
96617,Male,No records,0
96620,Male,No records,3
96633,Female,Diploma,0
96641,Female,Grade 12,1
96643,Female,Degree,1
96646,Female,Postgrad,2
96652,Female,Grade 12,0
96659,Female,Diploma,3
96672,Female,Diploma,0
96673,Male,No records,2
96680,Male,No records,0
96688,Male,Grade 12,0
96713,Male,Grade 12,1
96732,Female,Diploma,1
96737,Female,Grade 12,1
96743,Male,Diploma,1
96754,Male,No records,0
96761,Female,Grade 12,0
96768,Male,Grade 12,1
96770,Male,Diploma,1
96790,Female,Grade 12,1
96806,Female,No records,0
96809,Male,Diploma,0
96812,Male,Grade 12,1
96813,Female,Postgrad,0
96814,Female,No records,0
96815,Female,Grade 12,0
96817,Female,No records,0
96829,Male,Grade 12,2
96846,Female,Degree,0
96861,Female,Diploma,2
96871,Female,Grade 12,0
96875,Female,Degree,2
96876,Male,Degree,0
96896,Female,Grade 12,0
96900,Female,Postgrad,0
96910,Female,No records,1
96917,Female,Grade 12,2
96921,Male,Diploma,2
96958,Male,Grade 12,0
96961,Male,Grade 12,0
96967,Male,Grade 12,0
96970,Male,Diploma,0
96972,Female,Grade 12,0
96976,Female,No records,2
96978,Female,Grade 12,1
96999,Female,Diploma,0
97015,Male,Diploma,0
97021,Female,Diploma,0
97041,Female,Grade 12,0
97042,Male,Grade 12,1
97045,Female,Grade 12,0
97055,Female,Grade 12,0
97067,Male,Grade 12,0
97071,Female,Diploma,2
97084,Female,Grade 12,2
97127,Male,Degree,4
97142,Male,Grade 12,0
97146,Male,Grade 12,2
97155,Male,Diploma,3
97186,Female,Grade 12,1
97215,Male,Grade 12,0
97222,Male,Diploma,0
97230,Male,Diploma,1
97232,Male,Grade 12,0
97236,Male,Diploma,0
97245,Female,Grade 12,1
97251,Male,Degree,2
97259,Male,Diploma,0
97267,Female,Diploma,0
97272,Male,Grade 12,0
97278,Female,Degree,0
97283,Male,No records,1
97292,Female,Postgrad,1
97308,Male,Grade 12,1
97309,Male,Grade 12,0
97337,Male,Grade 12,0
97342,Male,Grade 12,2
97352,Male,Postgrad,1
97358,Male,Degree,0
97366,Female,Grade 12,3
97371,Male,Grade 12,1
97377,Female,Postgrad,0
97385,Female,Grade 12,0
97387,Male,Grade 12,0
97396,Male,Degree,0
97401,Female,No records,0
97409,Male,Diploma,0
97412,Male,Grade 12,0
97413,Male,Degree,0
97433,Female,Degree,1
97438,Female,Grade 12,1
97439,Female,Grade 12,1
97447,Female,Grade 12,0
97450,Male,Diploma,0
97451,Female,No records,0
97463,Female,No records,0
97470,Male,No records,0
97474,Female,Diploma,0
97491,Female,Grade 12,3
97499,Male,Grade 12,0
97505,Male,No records,2
97507,Female,Diploma,0
97518,Female,Grade 12,1
97526,Male,Grade 12,1
97528,Female,Grade 12,0
97536,Female,Diploma,2
97545,Male,Degree,1
97549,Female,Grade 12,1
97553,Male,No records,0
97563,Female,Diploma,0
97602,Female,Diploma,0
97633,Female,Grade 12,0
97638,Male,Diploma,1
97658,Male,No records,2
97659,Male,Degree,0
97662,Male,Diploma,4
97678,Female,Grade 12,0
97679,Male,Grade 12,1
97689,Male,No records,2
97694,Female,Degree,0
97696,Female,Diploma,1
97702,Male,Diploma,1
